municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Sertãozinho,Atrasada,Municipal,65872651.19,37423497.59,LEÃO ENGENHARIA S/A,04.810.550/0001-27,PREFEITURA MUNICIPAL DE SERTAOZINHO,Macro drenagem - Canais e Rios,Não informado,"Macrodrenagem – Obras de alargamento do canal do córrego Sul, reservatório de retenção e parque linear urbano. Trata-se de uma obra com o objetivo de sanear os graves problemas de enchentes, alagamento e inundações, uma vez que o córrego Sul cruza toda a área urbana e central do município.",Rua Aprigio de Araújo,https://goo.gl/maps/JwZvFy7cpqFLbZ739,13/07/2014
Sertãozinho,Atrasada,Municipal,3598699.94,1787613.1,DGB ENGENHARIA E CONSTRUÇÕES LTDA,61.608.477/0001-49,PREFEITURA MUNICIPAL DE SERTAOZINHO,Outros,Não informado,Obras de Recapeamento Asfáltico em ruas e avenidas no Município de Sertãozinho,Rua Aprigio de Araújo,https://goo.gl/maps/R3t2h4FpRaU8Zw4g6,06/05/2019
Sertãozinho,Atrasada,Municipal,4567507.2,3163787.54,BMC ENGENHARIA E CONSTRUÇÃO LTDA,38.905.295/0001-18,PREFEITURA MUNICIPAL DE SERTAOZINHO,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"Estação de Tratamento de Esgoto no Distrito de Cruz das Posses com implantação de lagoas aeróbias, lagoas facultativas, emissários de esgoto, estações elevatórias, tanques de recebimento e desinfecção, fechamento com alambrado, arruamentos e paisagismo.",Área rural Distrito de Cruz das Posses,https://goo.gl/maps/8Fdn5wCnNXju6oaT8,29/06/2017
Sertãozinho,Atrasada,Municipal,683972.7,169687.81,NASCIMBEM E ANTUNES CONSTRUÇÕES LTDA - EPP,11.032.056/0001-44,PREFEITURA MUNICIPAL DE SERTAOZINHO,Edificações Administrativas Diversas,Não informado,Reforma e ampliação do Núcleo de Controle de Vetores e Zoonoses,Rua José Ferreira dos Reis,https://goo.gl/maps/XKbeTcUeJ2ixwYg29,06/06/2019
Sertãozinho,Atrasada,Municipal,387009.92,350369.26,"RONE ENGENHARIA, PROJETOS, CONSTRUÇÕES E COMÉRCIO EIRELI - EPP",07.412.218/0001-00,PREFEITURA MUNICIPAL DE SERTAOZINHO,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,Construção da ponte sobre o Córrego Sul na Rua Expedicionário Solano x Avenida Antonio Paschoal,Rua Expedicionário Solano x Avenida Antonio Paschoal,https://goo.gl/maps/AQDLSr5eWPqyDyD9A,14/09/2018
Severínia,Atrasada,Estadual,12552087.67,270531.09,ENGENIL DE NIPOÃ CONSTRUTORA LTDA,09.106.400/0001-50,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"CH SEVERINIA C Execução de obras e serviços de engenharia para realização de empreendimento composto de 185 unidades habitacionais T122A-01-A=47.87M2-RADIER=12CM-BL.CONCR.BIF.220/127V-2D com sistema gerador solar fotovoltaico e sem entrada de energia, kit barras de apoio TI22A-01, EE01E-01-entrada de energia-padrão CPFL-220/127V,  terraplenagem, rede de água, rede de esgoto, drenagem, pavimentação, paisagismo, urbanismo, muro de arrimo e mureta de divisa de lote.",Estrada Municipal de Severinia Alvora,                              ,27/12/2021
Silveiras,Atrasada,Municipal,1489037.99,1180723.02,CONCREVALE INDUSTRIA E COMERCIO LTDA,67.619.981/0001-20,PREFEITURA MUNICIPAL DE SILVEIRAS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE  CONSTRUÇÃO  DE PRÉDIO DESTINADO A CRECHE - CONJUNTO HABITACIONAL GERALDO SILVA DE CARVALHO - FNDE,Não informado,Não informado,24/10/2015
Socorro,Atrasada,Municipal,1068448.73,0,COMERCIAL E CONSTRUTORA FENIX EIRELI,73.041.188/0001-90,PREFEITURA MUNICIPAL DE SOCORRO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Revitalização do Caminho Turístico do Rio do Peixe-2ª Etapa, Estrada M. do Bairro do Rio do Peixe, Ciclovia",Não informado,Não informado,03/04/2019
Socorro,Atrasada,Municipal,416384.47,313726.06,ELETROWAL SERVIÇOS LTDA,02.748.570/0001-90,PREFEITURA MUNICIPAL DE SOCORRO,Energia - distribuição (rede interna urbana e similares),Não informado,"Iluminação do Centro de Eventos João Orlandi Pagliusi"", Socorro/SP""",Não informado,Não informado,24/12/2017
Socorro,Atrasada,Municipal,410956.76,334426.97,LANZILOTI CONSTRUÇÕES E EMPREENDIMENTOS LTDA-ME,05.300.458/0001-80,PREFEITURA MUNICIPAL DE SOCORRO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Construção de Unidade Básica de Saúde no Bairro dos Moraes, Município de Socorro",Não informado,Não informado,14/10/2018
Socorro,Atrasada,Municipal,1369299.55,1166338.93,BERNARDI EMPREENDIMENTOS E SOLUÇÕES LTDA.,00.445.741/0001-86,PREFEITURA MUNICIPAL DE SOCORRO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Construção de Creche municipal no Bairro do Oratório, Municipio de Socorro/SP",Não informado,Não informado,11/10/2017
Socorro,Atrasada,Municipal,398904.38,391702.28,ATIVA CSW DESENVOLVIMENTO URBANO EIRELI,24.190.844/0001-00,PREFEITURA MUNICIPAL DE SOCORRO,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação Asfáltica no Município de Socorro/SP, sendo objeto desta obra a Rua Angelo Guinato/Loteamento Santa Helena",Não informado,Não informado,02/01/2019
Sorocaba,Atrasada,Municipal,43000,0,SISTEL ENGENHARIA EIRELI EPP,07.652.353/0001-15,SERVICO AUTONOMO DE AGUA E ESGOTO - SAAE - SOROCABA,Energia - distribuição (rede interna urbana e similares),Não informado,"Projeto, aprovação pela concessionária e montagem de posto simplificado em média tensão.",Não informado,Não informado,14/11/2018
Sumaré,Atrasada,Municipal,3460836.89,3081322.63,CONSTRUTORA CLARK LTDA,65.527.939/0001-54,PREFEITURA MUNICIPAL DE SUMARE,"Equipamento urbanos (praças, quadras e similares)",Não informado,Centro de Iniciação ao Esporte - CIE Bordon,AVENIDA CARLOS BASSO ,"https://www.google.com.br/maps/place/Av.+Carlos+Basso,+100+-+Res.+Bordon,+Sumar%C3%A9+-+SP,+13173-385/@-22.7980348,-472751494.21z/data=!4m13!1m7!3m6!1s0x94c897e87b34f8df:0x68ab0dbc3d582616!2sAv.+Carlos+Basso,+100+-+Res.+Bordon,+Sumar%C3%A9+-+SP,+13173-385!3b1!8m2!3d-22.7980191!4d-47.2750019!3m4!1s0x94c897e87b34f8df:0x68ab0dbc3d582616!8m2!3d-22.7980191!4d-47.2750019?hl=pt-BR",02/09/2017
Sumaré,Atrasada,Municipal,1159979.15,845280.27,SHOP SIGNS OBRAS E SERVIÇOS LTDA ,02.120.261/0001-70,PREFEITURA MUNICIPAL DE SUMARE,"Equipamento urbanos (praças, quadras e similares)",Não informado,CENTRO DE ESPORTES UNIFICADOS - CEU 3000,RUA NEUZA FRANCISCA DOS SANTOS,"https://www.google.com.br/maps/place/R.+Neuza+Francisca+dos+Santos+-+Parque+Italia+(Nova+Veneza),+Sumar%C3%A9+-+SP/@-22.7942178,-472027559.21z/data=!4m5!3m4!1s0x94c8be1131c26bb5:0xb24cb3052eeb8857!8m2!3d-22.7950799!4d-47.2014141?hl=pt-BR",06/05/2017
Sumaré,Atrasada,Municipal,1664403.97,210321.52,SHOP SIGNS OBRAS E SERVIÇOS LTDA ,02.120.261/0001-70,PREFEITURA MUNICIPAL DE SUMARE,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Escola do Jardim Lucélia - E.M. Lucélia,RUA ESTADOS UNIDOS,"https://www.google.com.br/maps/place/Rua+Estados+Unidos+-+Parque+Rosa+e+Silva,+Sumar%C3%A9+-+SP/@-22.8020058,-472795967.96m/data=!3m1!1e3!4m5!3m4!1s0x94c897eef1b3d4e5:0xea82a6c6399b97d4!8m2!3d-22.8016974!4d-47.278674?hl=pt-BR",21/10/2017
Suzanápolis,Atrasada,Municipal,117506.73,64560.21,ENGEOESP ENGENHARIA E PLANEJAMENTO EIRELLI-ME,17.883.261/0001-08,PREFEITURA MUNICIPAL DE SUZANAPOLIS,Infraestrutura Turística,Não informado,Construção do Centro de Eventos - Ministério do Turismo,AVENIDA 1º DE MAIO,,20/06/2019
Suzano,Atrasada,Estadual,31864491.48,34840463.99,SCOPUS CONSTRUTORA E INCORPORADORA LTDA,49.723.802/0001-19,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA UNIVERSIDADE DE SAO PAULO - HCFMUSP,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Obra de Reforma e Ampliação do Prédio Principal e Construção do Prédio Novo do Hospital Auxiliar de Suzano,Não informado,Não informado,17/10/2014
Suzano,Atrasada,Municipal,208686.69,89443.1,JB SERVIÇOS GERAIS LTDA.,05.671.537/0001-05,PREFEITURA MUNICIPAL DE SUZANO,"Equipamento urbanos (praças, quadras e similares)",Não informado,SERVIÇO DE READEQUAÇÃO DOS CAMPOS DE FUTEBOL NO PARQUE MAX FEFFER,AV. CACHOEIRA,"https://www.google.com.br/maps/place/Unidade+Monte+Cristo/@-23.5291501,-463251235.21z/data=!4m13!1m7!3m6!1s0x94ce7af63a18fc81:0xb6d3b60b3cd494d9!2sR.+Cachoeira+-+Jardim+Imperador,+Suzano+-+SP!3b1!8m2!3d-23.5293435!4d-46.3250873!3m4!1s0x94ce7af630e22523:0x81a6761e7598f67e!8m2!3d-23.5290557!4d-46.3249408",12/10/2019
Suzano,Atrasada,Municipal,999443.66,0,CERQUEIRA TORRES CONSTRUÇÃO TERRAPLENAGEM E PAVIMENTAÇÃO EIRELI ME,00.827.454/0001-30,PREFEITURA MUNICIPAL DE SUZANO,Infraestrutura Urbana - Urbanização,Não informado,SERVIÇOS DE PAVIMENTAÇÃO E DRENAGEM NA AV. 7 DE SETEMBRO - TRECHO I E II,AV. 7 DE SETEMBRO,"https://www.google.com.br/maps/place/R.+Sete+de+Setembro,+Suzano+-+SP/@-23.5417482,-463194828.18.5z/data=!4m5!3m4!1s0x94ce7a64d19f20a5:0x254070fccaf19947!8m2!3d-23.5421615!4d-46.3174981",07/09/2019
Tabapuã,Atrasada,Municipal,274600.55,198613.08,CICERO FRANCISCO DOS SANTOS - CONSTRUÇÃO - ME,24.320.345/0001-90,PREFEITURA MUNICIPAL DE TABAPUA,"Equipamento urbanos (praças, quadras e similares)",13/07/2018,IMPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA.,Não informado,Não informado,01/07/2017
Tabatinga,Atrasada,Municipal,277732.02,141303.81,VIATEL-CONSTRUÇOES E COMERCIO LTDA,01.616.689/0001-46,PREFEITURA MUNICIPAL DE TABATINGA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Quanto a 2ª Etapa do PSF do Distrito de Curupá, informo que está em fase de aprovação na Secretária de Estado de Saúde. Quanto ao Centro de Convivência do Idoso, houve pedido de prorrogação para a readequação do orçamento e nova licitação junto a Secretaria  de Estado de Desenvolvimento Social, sendo até o presente momento não obtivemos resposta da Secretaria em relação ao pedido.",Não informado,Não informado,21/02/2015
Taciba,Atrasada,Municipal,507457.49,488705.3,LEANDRO ANTONIO FERREIRA MESQUITA ME,18.716.524/0001-49,PREFEITURA MUNICIPAL DE TACIBA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE QUADRA POLIESPORTIVA,Não informado,Não informado,15/10/2016
Taciba,Atrasada,Municipal,1507996.68,1349138.2,CONSTRUTORA GUIMARÃES CARVALHO,68.261.536/0001-02,PREFEITURA MUNICIPAL DE TACIBA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE CRECHE ESCOLA NO JARDIM PONTAL,Não informado,Não informado,18/08/2015
Taiúva,Atrasada,Municipal,406879.83,283584.24,CAROL CONSTRUTORA LTDA. - EPP,05.357.668/0001-04,PREFEITURA MUNICIPAL DE TAIUVA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,REFORMA DE ESCOLA E CENTRO DE LAZER,Não informado,Não informado,13/12/2018
Taiúva,Atrasada,Municipal,1619368.12,1476522.02,CJL CONSTRUTORA LTDA - EPP,10.514.077/0001-33,PREFEITURA MUNICIPAL DE TAIUVA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE CRECHE ESCOLA,Não informado,Não informado,09/09/2015
Tanabi,Atrasada,Estadual,2342788.17,71494323,ENGENIL DE NIPOÃ CONSTRUTORA LTDA,09.106.400/0001-09,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"CH Tanabi B -  cont. 160/18 Execução de obras e serviços de engenharia para realização de empreendimento composto de 30 unidades habitacionais tipo TI22A-01 - 02 dormitórios, que será entregue em uma fase, serviço de infraestrutura da rede de drenagem será executado no convenio, as redes de água e esgoto serão executadas pela PM, e não forma iniciadas, a rede de energia elétrica será executada pela concessionaria CPFL. Estão em execução os serviço de radier, 1/2 alvenaria e respaldo",Não informado,Não informado,17/08/2020
Tanabi,Atrasada,Municipal,88202.14,26084.36,CÉLIA REGINA NUNES CHERSONI EIRELI EPP,20.323.692/0001-16,PREFEITURA MUNICIPAL DE TANABI,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Construção de academia de saúde - Área de convivência,Não informado,Não informado,27/12/2017
Tapiratiba,Atrasada,Municipal,264565.84,39358.68,MAJ CONSTRUTORA LTDA EPP,23.903.910/0001-80,PREFEITURA MUNICIPAL DE TAPIRATIBA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,ampliação de Posto de Saúde Renascer,Não informado,Não informado,17/01/2019
Tapiratiba,Atrasada,Municipal,275382.39,54022.71,MAJ CONSTRUTORA LTDA EPP,23.903.910/0001-80,PREFEITURA MUNICIPAL DE TAPIRATIBA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Reforma de Praça Pública, reforma de banheiro, ladrilho hidráulico, iluminação e etc.",Não informado,Não informado,11/10/2018
Taquaritinga,Atrasada,Municipal,248997.58,0,NEW CONSTRUTORA LTDA-ME,72.838.477/0001-51,PREFEITURA MUNICIPAL DE TAQUARITINGA,Mobilidade urbana - vias urbanas,Não informado,"RETIFICAÇÃO DO FORMULÁRIO ANTERIOR > Convênio n° 052/2017 - Execução de 12158.22 m² de recapeamento asfáltico, tipo CBUQ (Concreto Betuminoso à Quente), nas Avenidas Vicente José Parise e Francisco Jordas Martins, do município de Taquaritinga/SP.",Não informado,Não informado,05/06/2018
Taquaritinga,Atrasada,Municipal,186990.64,0,NEW CONSTRUTORA LTDA-ME,72.838.477/0001-51,PREFEITURA MUNICIPAL DE TAQUARITINGA,Mobilidade urbana - vias urbanas,Não informado,"NOVAMENTE UM RETIFICAÇÃO DE UM FORMULÁRIO ANTERIOR - JUSTIFICATIVA DO ATRASO (FAVOR CONSIDERAR ESTE): Convênio n° 245/2018 - Execução de recapeamento asfáltico em ruas do Jardim Buscardi, nesta cidade de Taquaritinga. A empresa vencedora do processo licitatório atrasou o início das obras devido a falta de repasse de outro empreendimento do Governo do Estado, no município de Taquaritinga/SP. No decorrer deste atraso, houve um aumento significativo nos valores de CAP (Cimento Asfáltico de Petróleo), principal insumo de CBUQ (Concreto Betuminoso Usinado a Quente), ocasionando em uma solicitação da empresa no realinhamento de preços da planilha orçamentária.",Não informado,Não informado,02/10/2018
Taquaritinga,Atrasada,Municipal,244178.97,54178.97,ELEMENTU ENGENHARIA E INTEGRAÇÃO LTDA EPP ,14.458.461/0001-17,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Convênio n° 086/2017 - Execução de obras de construção de velório, com 180.00 m² de área, situado na Rua Octávio Cavalentino Martinelli, 966, no bairro Jardim São Sebastião. Obra encontra-se paralisada devido à falta de repasse de recursos. A Secretaria de Planejamento e Gestão do Estado de São Paulo já havia afirmado que o repasse ocorreria somente com 100% da obra executada e com a confirmação da prestação de contas da mesma. No entanto, a construtora necessita de um fôlego"" para término das obras. Sendo assim, a Administração Municipal tentará realizar o depósito de sua contrapartida para auxiliar sua finalização.""",Não informado,Não informado,07/02/2019
Taquaritinga,Atrasada,Municipal,69386.42,0,NEW CONSTRUTORA LTDA-ME,72.838.477/0001-51,PREFEITURA MUNICIPAL DE TAQUARITINGA,Mobilidade urbana - vias urbanas,Não informado,"Convênio n° 155/2017 - Execução de recapeamento asfáltico na Rua Carlos de Oliveira Novaes, Jardim São Sebastião. A empresa vencedora do processo licitatório atrasou o início das obras devido a falta de repasse de outro empreendimento do Governo do Estado, no município de Taquaritinga/SP. No decorrer deste atraso, houve um aumento significativo nos valores de CAP (Cimento Asfáltico de Petróleo), principal insumo de CBUQ (Concreto Betuminoso Usinado a Quente), ocasionando em uma solicita??ão da empresa no realinhamento de preços da planilha orçamentária.",Não informado,Não informado,04/09/2018
Taquaritinga,Atrasada,Municipal,98070.55,208565.91,CONSTRUTORA JOLI LTDA-ME ,15.690.508/0001-36,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Cobertura da quadra da EM. Profª Jerssey de Paula F. Ramalho, localizada na Rua Alzira Ferraz Veríssimo, n° 03, Vila Sargi, Município de Taquaritinga-SP. Este mesmo Termo de Compromisso n° 6838 (FNDE) foi licitado duas vezes, atrasando significativamente seu avanço. Atualmente, com a segunda construtora (Construtora Joli LTDA-ME), a obra está em andamento - Serviços prestados pela Construtora em questão estão sendo realizados, concomitantemente, com a equipe da Prefeitura Municipal de Taquaritinga. Assim, a obra não está finalizada pois uma etapa depende da finalização de outras. Vale ressaltar que tal Convênio encontra-se expirado. assim, o restante da obra será finalizado exclusivamente com Contrapartida Financeira desta Prefeitura Municipal.",Não informado,Não informado,04/10/2018
Taquaritinga,Atrasada,Municipal,122764.29,136539.03,LARA CONSTRUÇÕES E EMPRENDIMENTOS IMOBILIÁRIOS LTDA - ME,17.523.329/0001-30,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Contrato de Repasse n° 800879/2014 - Apoio a Projetos de Infraestrutura Turística - Urbanização da Praça Dr. Horácio Ramalho, no município de Taquaritinga/SP. Este Contrato de Repasse teve início no ano de 2014, com um projeto inicial. entretanto, após uma análise da nova Administração Pública e equipe técnica do Setor de Convênios, houve a necessidade de realizar uma Reprogramação de Metas e Projeto visando maior funcionalidade e acessibilidade ao objeto conhecido como Calçadão"". Assim, o levantamento das peças técnicas ocorreu no ano de 2017, o novo processo licitatório em 2018. Um mesmo objeto foi dividido em três partes, sendo a mesma empresa ganhadora dos processos de licitação, o que acarretou num atraso significativo no prosseguimento das obras. Vale ressaltar que o ""Valor de Obra"", ""Valor Convenente"" e ""Valor Contrapartida"" deste questionário será referenciado ao Valor de Investimento contratado perante o Ministério. Além disso, foi adotado valores cadastrados no SICONV (Sistema de Convênios), visando a precisão das informações. Neste contrato em questão, será computado o pagamento total dos serviços executados de ambas as empresas.""",Não informado,Não informado,21/02/2019
Taquaritinga,Atrasada,Municipal,899718.94,568199.92,K&G CONSTRUTORA GARCIA LTDA EPP,04.131.797/0001-17,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Contrato de Repasse n° 812788/2014 - Reforma e Adequação da Escola Técnica de Arte Municipal (ETAM) Santa Cecília"", situada no município de Taquaritinga/SP. No decorrer da execução desta obra, houveram alguns entraves devido a alguns itens necessários que não foram listados em Planilha Orçamentária e Projeto, detalhes recorrentes em todo processo de reforma. Além disso, a falta de Repasse Federal também foi condicionante para este atraso. Atualmente, o Ministério da Cultura já liberou 100% do Valor de Repasse, impulsionando a finalização da obra. Vale ressaltar que o ""Valor de Obra"", ""Valor Convenente"" e ""Valor Contrapartida"" deste questionário será referenciado ao Valor de Investimento contratado perante o Ministério. Além disso, foi adotado valores cadastrados no SICONV (Sistema de Convênios), visando a precisão das informações. """,Não informado,Não informado,31/10/2014
Taquaritinga,Atrasada,Municipal,404657.04,388652.4,K&G CONSTRUTORA GARCIA LTDA EPP,04.131.797/0001-17,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Contrato de Repasse n° 812988/2014 - REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE. Atualmente esta obra está finalizando seu processo. no decorrer de sua execução, alguns itens necessários visando a segurança e acessibilidade do usuário foram apontados pela equipe técnica da Caixa Econômica Federal. assim, estes adendos estão sendo executados para o término da obra. A situação da mesma encontra-se Atrasada"" por não ter sido finalizada conforme o previsto originalmente. Vale ressaltar que o ""Valor de Obra"", ""Valor Convenente"" e ""Valor Contrapartida"" deste questionário será referenciado ao Valor de Investimento contratado perante o Ministério. Além disso, foi adotado valores cadastrados no SICONV (Sistema de Convênios), visando a precisão das informações. """,Não informado,Não informado,31/03/2017
Taquaritinga,Atrasada,Municipal,2403328.41,634780.34,CAMARA E GRIFFO ENGENHARIA E CONSTRUCOES LTDA ,03.321.997/0001-70,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Contrato de Repasse n° 786679/2013 - Construção da Praça da Juventude, no município de Taquaritinga-SP. Convênio realizado entre esta Prefeitura Municipal e o Ministério do Esporte. No decorrer do processo houve o chamamento da segunda colocada, após haver a Rescisão Amigável com a primeira empresa. Atualmente, a obra encontra-se em andamento e bastante promissora. no entanto, ela se enquadra como Atrasada"" por não ter sido finalizada conforme o previsto originalmente. Vale ressaltar que o ""Valor de Obra"", ""Valor Convenente"" e ""Valor Contrapartida"" deste questionário será referenciado ao Valor de Investimento contratado perante o Ministério. Além disso, foi adotado valores cadastrados no SICONV (Sistema de Convênios), visando a precisão das informações. Neste contrato em questão, será computado o pagamento total dos serviços executados de ambas as empresas.""",Não informado,Não informado,28/05/2019
Taquarituba,Atrasada,Municipal,373169.98,101815.23,RICARDO TORTORELLA PAVIMENTAÇÃO EPP,65.016.149/0001-04,PREFEITURA MUNICIPAL DE TAQUARITUBA,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação de Vias Públicas Urbanas, em concreto betuminoso Usinado a Quente (CBUQ)  – Prolongamento da Avenida Mario Covas – Trecho 4 – Repasse nº 828734/2016-MCIDADES/CAIXA-PLANEJAMENTO URBANO, conforme solicitação e  documentação enviada pelo Coordenador Municipal do Departamento de Engenharia.",Não informado,Não informado,07/11/2018
Taquarituba,Atrasada,Municipal,142207.82,100450.55,CONSTRUTORA EIRELLI - ME,23.178.030/0001-98,PREFEITURA MUNICIPAL DE TAQUARITUBA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Execução de obras da reforma e ampliação da UBSF “Gino Chamorro” na Rua José Boaventura Leitão, nº 34, Parque São Roque, Taquarituba/SP. Conforme projeto SAÚDE EM AÇÃO”, documentação do Departamento de Engenharia, solicitação no Oficio nº 68/2018-tgbd da Coordenadoria Municipal da Saúde e documentação enviada pelo Departamento de Engenharia.",Não informado,Não informado,14/08/2018
Taquarituba,Atrasada,Municipal,562701.86,203782.26,CONSTRÓI LTDA,04.465.481/0001-61,PREFEITURA MUNICIPAL DE TAQUARITUBA,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,"Execução de obras de reconstrução de ponte sobre o Ribeirão do Moinho na rodovia vicinal Orvalino Marcelino da Costa, TQT-080, bem como a apresentação do projeto estrutural, conforme plano de trabalho constante do Processo, Convênio CMIL – 002/630/18 celebrado com a CASA MILITAR/Coordenadoria Estadual de Defesa Civil e documentação do Departamento de Engenharia.",Não informado,Não informado,13/09/2018
Taquarituba,Atrasada,Municipal,281241.93,241618.3,CONSTRUTORA AZEVEDO COMERCIO E SERVIÇOS - ME,17.969.468/0001-91,PREFEITURA MUNICIPAL DE TAQUARITUBA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Construção de Quadra Poliesportiva Coberta na E. M. Prof.ª Julieta Trindade Evangelista, conforme oficio nº 173/2017 da Coordenadoria Municipal da Educação e documentação enviada pelo Departamento de Engenharia, no anexo 1 do Edital.",Não informado,Não informado,15/04/2018
Taquarivaí,Atrasada,Municipal,894642.31,450021.17,CONSTRUTORA PORTAL DO VALE LTDA - EPP,09.620.399/0001-88,PREFEITURA MUNICIPAL DE TAQUARIVAI,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Reforma e Ampliação das UBSs ( Unidade Básica de Saúde) do centro e Bairro das Pedrinhas,Alameda 31 de Dezembro,"https://www.google.com.br/maps/place/23%C2%B055'37.0%22S+48%C2%B042'06.5%22W/@-23.9269458,-487023512.189m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-23.9269468!4d-48.7018038",05/12/2018
Taquarivaí,Atrasada,Municipal,232808.59,180943.01,CONSTRUTORA ALVES & LOPES LTDA EPP,05.451.820/0001-13,PREFEITURA MUNICIPAL DE TAQUARIVAI,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção do CRAS (Centro de Referência em Assistência Social),Travessa da Rua Joaquim Vicente de Carvalho,"https://www.google.com.br/maps/place/24%C2%B000'45.1%22S+48%C2%B040'45.3%22W/@-24.0125276,-486798588.215m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-24.0125292!4d-48.6792382",02/11/2017
Tarumã,Atrasada,Municipal,729163.94,378966.18,SAN PIO CONSTRUTORA EIRELLI EPP,11.871.864/0001-03,PREFEITURA MUNICIPAL DE TARUMA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"construção de creche escola vila cristal com área coberta de 651.78 m². a obra encontra-se em sua 3ª Licitação na 1ª, o valor foi de R$ 1075891.40, executou R$ 436694.81 e houve o distrato. na segunda, o valor foi de  R$ 621254.58, executado R$ 205240.53 e houve o distrato. da Terceira o valor foi de 729163.41, e está em andamento com  85% de execução do total das 03 licitações e 49.95% do atual contrato.",Rua Diamante,"https://www.google.com/maps/@-22.7486,-50568332.102m/data=!3m1!1e3?hl=pt-BR",31/08/2019
Tatuí,Atrasada,Municipal,1189772.78,1423816.36,CONSTRUTORA JULIO & JULIO LTDA,71.467.732/0001-34,PREFEITURA MUNICIPAL DE TATUI,Mobilidade urbana - vias urbanas,Não informado,Recapeamento de várias vias do municipio,Não informado,Não informado,02/10/2018
Tatuí,Atrasada,Estadual,1566357.15,677120.59,JLA CONSTRUÇÕES E COMERCIO EIRELLI,02.232.509/0001-95,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"CH Tatuí F - cont. 002/2018 Execução de Obras e serviços de engenharia para a realização do empreendimento composto por 20 UHs com sistema gerador solar fotovoltaico, kit barra de apoio, entrada de energia padrão , terraplenagem, drenagem, pavimentação, urbanismo e muro de arrimo.",Não informado,Não informado,28/02/2019
Tatuí,Atrasada,Municipal,3067113.22,1510100.55,CONSTRUTURA ALPHA VITÓRIA LTDA,06.122.379/0001-99,PREFEITURA MUNICIPAL DE TATUI,"Equipamento urbanos (praças, quadras e similares)",Não informado,Execução do Centro de Iniciação ao esporte,Não informado,Não informado,31/12/2018
